Time; Amplitude
9.361100000000253;-0.04624656050418999
9.362100000000252;-0.04572165341164433
9.363100000000252;-0.04519217419185877
9.364100000000251;-0.04465817579231404
9.36510000000025;-0.04411971161240511
9.36610000000025;-0.04357683549810125
9.36710000000025;-0.043029601736561486
9.368100000000249;-0.042478065050705956
9.369100000000248;-0.04192228059374363
9.370100000000248;-0.04136230394365705
9.371100000000247;-0.040798191097644584
9.372100000000247;-0.040229998466520735
9.373100000000246;-0.03965778286907513
9.374100000000245;-0.03908160152639066
9.375100000000245;-0.03850151205612145
9.376100000000244;-0.037917572466731116
9.377100000000244;-0.03732984115169199
9.378100000000243;-0.03673837688364579
9.379100000000243;-0.03614323880852645
9.380100000000242;-0.03554448643964552
9.381100000000242;-0.034942179651740936
9.382100000000241;-0.034336378674989565
9.38310000000024;-0.03372714408898426
9.38410000000024;-0.033114536816675914
9.38510000000024;-0.03249861811828126
9.386100000000239;-0.03187944958515687
9.387100000000238;-0.03125709313364009
9.388100000000238;-0.030631610998857445
9.389100000000237;-0.03000306572850117
9.390100000000237;-0.029371520176574524
9.391100000000236;-0.028737037497106405
9.392100000000235;-0.028099681137836032
9.393100000000235;-0.0274595148338682
9.394100000000234;-0.026816602601299838
9.395100000000234;-0.026171008730818443
9.396100000000233;-0.02552279778127307
9.397100000000233;-0.0248720345732185
9.398100000000232;-0.02421878418243324
9.399100000000232;-0.023563111933411988
9.400100000000231;-0.02290508339283326
9.40110000000023;-0.022244764363002757
9.40210000000023;-0.021582220875273197
9.40310000000023;-0.020917519183441237
9.404100000000229;-0.020250725757122143
9.405100000000228;-0.019581907275102887
9.406100000000228;-0.018911130618674325
9.407100000000227;-0.01823846286494312
9.408100000000227;-0.017563971280124095
9.409100000000226;-0.01688772331281365
9.410100000000226;-0.016209786587244982
9.411100000000225;-0.015530228896525703
9.412100000000224;-0.014849118195858586
9.413100000000224;-0.01416652259574611
9.414100000000223;-0.013482510355179457
9.415100000000223;-0.012797149874812674
9.416100000000222;-0.01211050969012267
9.417100000000222;-0.01142265846455571
9.418100000000221;-0.010733664982661147
9.41910000000022;-0.01004359814321301
9.42010000000022;-0.00935252695232019
9.42110000000022;-0.008660520516525886
9.422100000000219;-0.007967648035897007
9.423100000000218;-0.007273978797104222
9.424100000000218;-0.006579582166493358
9.425100000000217;-0.005884527583148811
9.426100000000217;-0.005188884551949707
9.427100000000216;-0.004492722636619465
9.428100000000216;-0.0037961114527694842
9.429100000000215;-0.0030991206609376426
9.430100000000214;-0.0024018199596223
9.431100000000214;-0.0017042790783125049
9.432100000000213;-0.001006567770515107
9.433100000000213;-0.000308755806779461
9.434100000000212;0.00038908703227956713
9.435100000000212;0.0010868909629596054
9.436100000000211;0.0017845862054490873
9.43710000000021;0.002482102990805175
9.43810000000021;0.0031793715679305943
9.43910000000021;0.0038763222105486885
9.440100000000209;0.0045728852241759856
9.441100000000208;0.005268990953091591
9.442100000000208;0.005964569787302699
9.443100000000207;0.0066595521695055355
9.444100000000207;0.00735386860204103
9.445100000000206;0.008047449653844525
9.446100000000206;0.008740225967388823
9.447100000000205;0.00943212826561988
9.448100000000204;0.010123087358884456
9.449100000000204;0.010813034151849024
9.450100000000203;0.01150189965040924
9.451100000000203;0.0121896149685893
9.452100000000202;0.012876111335430481
9.453100000000202;0.013561320101868177
9.454100000000201;0.01424517274759675
9.4551000000002;0.014927600887921503
9.4561000000002;0.015608536280597092
9.4571000000002;0.016287910832651693
9.458100000000199;0.016965656607196244
